Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G
2022,1,Ciutat Vella,1,el Raval,1,1001,7,1
2022,1,Ciutat Vella,1,el Raval,1,1001,..,3
2022,1,Ciutat Vella,1,el Raval,1,1002,15,1
2022,1,Ciutat Vella,1,el Raval,1,1002,..,3
2022,1,Ciutat Vella,1,el Raval,2,1003,18,1
2022,1,Ciutat Vella,1,el Raval,2,1003,..,3
2022,1,Ciutat Vella,1,el Raval,2,1004,17,1
2022,1,Ciutat Vella,1,el Raval,2,1004,..,3
2022,1,Ciutat Vella,1,el Raval,3,1005,20,1
2022,1,Ciutat Vella,1,el Raval,3,1006,15,1
2022,1,Ciutat Vella,1,el Raval,3,1006,..,3
2022,1,Ciutat Vella,1,el Raval,3,1007,5,1
2022,1,Ciutat Vella,1,el Raval,3,1007,..,3
2022,1,Ciutat Vella,1,el Raval,4,1008,19,1
2022,1,Ciutat Vella,1,el Raval,4,1008,..,2
2022,1,Ciutat Vella,1,el Raval,4,1008,..,3
2022,1,Ciutat Vella,1,el Raval,4,1009,8,1
2022,1,Ciutat Vella,1,el Raval,4,1009,..,3
2022,1,Ciutat Vella,1,el Raval,4,1010,14,1
2022,1,Ciutat Vella,1,el Raval,4,1010,..,3
2022,1,Ciutat Vella,1,el Raval,5,1011,15,1
2022,1,Ciutat Vella,1,el Raval,5,1011,..,2
2022,1,Ciutat Vella,1,el Raval,5,1012,16,1
2022,1,Ciutat Vella,1,el Raval,5,1013,14,1
2022,1,Ciutat Vella,1,el Raval,5,1013,..,2
2022,1,Ciutat Vella,1,el Raval,6,1014,11,1
2022,1,Ciutat Vella,1,el Raval,6,1014,..,2
2022,1,Ciutat Vella,1,el Raval,6,1015,11,1
2022,1,Ciutat Vella,1,el Raval,6,1016,8,1
2022,1,Ciutat Vella,1,el Raval,6,1016,..,3
2022,1,Ciutat Vella,1,el Raval,6,1017,7,1
2022,1,Ciutat Vella,1,el Raval,6,1017,..,3
2022,1,Ciutat Vella,1,el Raval,7,1018,12,1
2022,1,Ciutat Vella,1,el Raval,7,1018,..,2
2022,1,Ciutat Vella,1,el Raval,7,1019,11,1
2022,1,Ciutat Vella,1,el Raval,7,1019,..,2
2022,1,Ciutat Vella,1,el Raval,7,1019,..,3
2022,1,Ciutat Vella,1,el Raval,7,1020,16,1
2022,1,Ciutat Vella,1,el Raval,7,1020,..,3
2022,1,Ciutat Vella,1,el Raval,8,1021,11,1
2022,1,Ciutat Vella,2,el Barri Gòtic,9,1022,13,1
2022,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,2
2022,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,3
2022,1,Ciutat Vella,2,el Barri Gòtic,9,1023,19,1
2022,1,Ciutat Vella,2,el Barri Gòtic,10,1025,14,1
2022,1,Ciutat Vella,2,el Barri Gòtic,10,1026,22,1
2022,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,2
2022,1,Ciutat Vella,2,el Barri Gòtic,10,1026,5,3
2022,1,Ciutat Vella,2,el Barri Gòtic,10,1027,8,1
2022,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,3
2022,1,Ciutat Vella,2,el Barri Gòtic,11,1028,13,1
2022,1,Ciutat Vella,2,el Barri Gòtic,11,1029,9,1
2022,1,Ciutat Vella,2,el Barri Gòtic,12,1030,30,1
2022,1,Ciutat Vella,2,el Barri Gòtic,12,1031,6,1
2022,1,Ciutat Vella,3,la Barceloneta,13,1032,13,1
2022,1,Ciutat Vella,3,la Barceloneta,13,1033,..,1
2022,1,Ciutat Vella,3,la Barceloneta,13,1034,6,1
2022,1,Ciutat Vella,3,la Barceloneta,14,1035,11,1
2022,1,Ciutat Vella,3,la Barceloneta,14,1035,..,2
2022,1,Ciutat Vella,3,la Barceloneta,14,1035,..,3
2022,1,Ciutat Vella,3,la Barceloneta,14,1036,12,1
2022,1,Ciutat Vella,3,la Barceloneta,15,1037,20,1
2022,1,Ciutat Vella,3,la Barceloneta,15,1037,..,3
2022,1,Ciutat Vella,3,la Barceloneta,15,1038,8,1
2022,1,Ciutat Vella,3,la Barceloneta,15,1039,13,1
2022,1,Ciutat Vella,3,la Barceloneta,15,1039,..,3
2022,1,Ciutat Vella,3,la Barceloneta,15,1040,5,1
2022,1,Ciutat Vella,3,la Barceloneta,15,1041,8,1
2022,1,Ciutat Vella,3,la Barceloneta,15,1042,31,1
2022,1,Ciutat Vella,3,la Barceloneta,15,1042,..,3
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,10,1
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,7,1
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,10,1
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,..,2
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,8,1
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,8,1
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,17,1
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,2
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,3
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,12,1
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,..,3
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,10,1
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,11,1
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,12,1
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,..,3
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,14,1
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,..,2
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,..,3
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,7,1
2022,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,11,1
2022,2,Eixample,5,el Fort Pienc,20,2001,14,1
2022,2,Eixample,5,el Fort Pienc,20,2002,21,1
2022,2,Eixample,5,el Fort Pienc,20,2002,7,3
2022,2,Eixample,5,el Fort Pienc,20,2003,37,1
2022,2,Eixample,5,el Fort Pienc,20,2003,..,3
2022,2,Eixample,5,el Fort Pienc,20,2004,14,1
2022,2,Eixample,5,el Fort Pienc,20,2005,24,1
2022,2,Eixample,5,el Fort Pienc,20,2006,13,1
2022,2,Eixample,5,el Fort Pienc,20,2006,..,3
2022,2,Eixample,5,el Fort Pienc,20,2007,19,1
2022,2,Eixample,5,el Fort Pienc,20,2008,25,1
2022,2,Eixample,5,el Fort Pienc,20,2008,..,3
2022,2,Eixample,5,el Fort Pienc,20,2009,7,1
2022,2,Eixample,5,el Fort Pienc,20,2009,..,2
2022,2,Eixample,5,el Fort Pienc,21,2010,8,1
2022,2,Eixample,5,el Fort Pienc,21,2011,16,1
2022,2,Eixample,5,el Fort Pienc,21,2012,15,1
2022,2,Eixample,5,el Fort Pienc,21,2013,14,1
2022,2,Eixample,5,el Fort Pienc,22,2014,6,1
2022,2,Eixample,5,el Fort Pienc,22,2015,13,1
2022,2,Eixample,5,el Fort Pienc,22,2015,..,3
2022,2,Eixample,5,el Fort Pienc,22,2016,18,1
2022,2,Eixample,5,el Fort Pienc,22,2016,..,3
2022,2,Eixample,5,el Fort Pienc,22,2017,21,1
2022,2,Eixample,5,el Fort Pienc,22,2017,..,2
2022,2,Eixample,5,el Fort Pienc,22,2017,..,3
2022,2,Eixample,5,el Fort Pienc,22,2018,18,1
2022,2,Eixample,5,el Fort Pienc,22,2018,..,3
2022,2,Eixample,5,el Fort Pienc,22,2019,21,1
2022,2,Eixample,5,el Fort Pienc,22,2019,..,2
2022,2,Eixample,5,el Fort Pienc,22,2020,14,1
2022,2,Eixample,5,el Fort Pienc,22,2020,..,3
2022,2,Eixample,6,la Sagrada Família,23,2021,12,1
2022,2,Eixample,6,la Sagrada Família,23,2021,..,3
2022,2,Eixample,6,la Sagrada Família,23,2022,8,1
2022,2,Eixample,6,la Sagrada Família,23,2023,12,1
2022,2,Eixample,6,la Sagrada Família,23,2024,11,1
2022,2,Eixample,6,la Sagrada Família,24,2025,13,1
2022,2,Eixample,6,la Sagrada Família,24,2025,..,2
2022,2,Eixample,6,la Sagrada Família,24,2026,23,1
2022,2,Eixample,6,la Sagrada Família,24,2027,19,1
2022,2,Eixample,6,la Sagrada Família,24,2028,19,1
2022,2,Eixample,6,la Sagrada Família,24,2028,..,3
2022,2,Eixample,6,la Sagrada Família,24,2029,10,1
2022,2,Eixample,6,la Sagrada Família,24,2029,..,3
2022,2,Eixample,6,la Sagrada Família,24,2030,12,1
2022,2,Eixample,6,la Sagrada Família,24,2030,..,3
2022,2,Eixample,6,la Sagrada Família,24,2031,9,1
2022,2,Eixample,6,la Sagrada Família,24,2031,..,3
2022,2,Eixample,6,la Sagrada Família,24,2032,34,1
2022,2,Eixample,6,la Sagrada Família,24,2032,..,3
2022,2,Eixample,6,la Sagrada Família,25,2033,14,1
2022,2,Eixample,6,la Sagrada Família,25,2033,..,2
2022,2,Eixample,6,la Sagrada Família,25,2034,9,1
2022,2,Eixample,6,la Sagrada Família,25,2034,..,3
2022,2,Eixample,6,la Sagrada Família,25,2035,15,1
2022,2,Eixample,6,la Sagrada Família,25,2036,12,1
2022,2,Eixample,6,la Sagrada Família,25,2037,5,1
2022,2,Eixample,6,la Sagrada Família,25,2038,12,1
2022,2,Eixample,6,la Sagrada Família,25,2039,16,1
2022,2,Eixample,6,la Sagrada Família,25,2039,..,3
2022,2,Eixample,6,la Sagrada Família,25,2040,13,1
2022,2,Eixample,6,la Sagrada Família,26,2041,28,1
2022,2,Eixample,6,la Sagrada Família,26,2042,17,1
2022,2,Eixample,6,la Sagrada Família,26,2042,..,3
2022,2,Eixample,6,la Sagrada Família,26,2043,12,1
2022,2,Eixample,6,la Sagrada Família,26,2044,13,1
2022,2,Eixample,6,la Sagrada Família,26,2045,5,1
2022,2,Eixample,6,la Sagrada Família,26,2046,15,1
2022,2,Eixample,6,la Sagrada Família,26,2047,14,1
2022,2,Eixample,6,la Sagrada Família,26,2047,..,2
2022,2,Eixample,6,la Sagrada Família,26,2048,13,1
2022,2,Eixample,6,la Sagrada Família,27,2049,22,1
2022,2,Eixample,6,la Sagrada Família,27,2050,20,1
2022,2,Eixample,6,la Sagrada Família,27,2051,11,1
2022,2,Eixample,6,la Sagrada Família,27,2052,15,1
2022,2,Eixample,6,la Sagrada Família,27,2053,16,1
2022,2,Eixample,6,la Sagrada Família,27,2054,24,1
2022,2,Eixample,6,la Sagrada Família,27,2054,..,3
2022,2,Eixample,7,la Dreta de l'Eixample,28,2055,18,1
2022,2,Eixample,7,la Dreta de l'Eixample,28,2056,22,1
2022,2,Eixample,7,la Dreta de l'Eixample,28,2057,15,1
2022,2,Eixample,7,la Dreta de l'Eixample,28,2058,10,1
2022,2,Eixample,7,la Dreta de l'Eixample,28,2059,12,1
2022,2,Eixample,7,la Dreta de l'Eixample,28,2059,..,3
2022,2,Eixample,7,la Dreta de l'Eixample,28,2060,22,1
2022,2,Eixample,7,la Dreta de l'Eixample,29,2061,10,1
2022,2,Eixample,7,la Dreta de l'Eixample,29,2062,11,1
2022,2,Eixample,7,la Dreta de l'Eixample,29,2062,..,2
2022,2,Eixample,7,la Dreta de l'Eixample,29,2063,23,1
2022,2,Eixample,7,la Dreta de l'Eixample,29,2063,..,3
2022,2,Eixample,7,la Dreta de l'Eixample,29,2064,9,1
2022,2,Eixample,7,la Dreta de l'Eixample,29,2064,..,2
2022,2,Eixample,7,la Dreta de l'Eixample,29,2065,22,1
2022,2,Eixample,7,la Dreta de l'Eixample,29,2065,..,2
2022,2,Eixample,7,la Dreta de l'Eixample,30,2066,25,1
2022,2,Eixample,7,la Dreta de l'Eixample,30,2067,11,1
2022,2,Eixample,7,la Dreta de l'Eixample,30,2068,10,1
2022,2,Eixample,7,la Dreta de l'Eixample,30,2068,..,2
2022,2,Eixample,7,la Dreta de l'Eixample,30,2068,..,3
2022,2,Eixample,7,la Dreta de l'Eixample,30,2069,13,1
2022,2,Eixample,7,la Dreta de l'Eixample,30,2069,..,2
2022,2,Eixample,7,la Dreta de l'Eixample,31,2070,16,1
2022,2,Eixample,7,la Dreta de l'Eixample,31,2070,..,3
2022,2,Eixample,7,la Dreta de l'Eixample,31,2071,17,1
2022,2,Eixample,7,la Dreta de l'Eixample,31,2072,19,1
2022,2,Eixample,7,la Dreta de l'Eixample,32,2073,21,1
2022,2,Eixample,7,la Dreta de l'Eixample,32,2074,9,1
2022,2,Eixample,7,la Dreta de l'Eixample,32,2074,..,3
2022,2,Eixample,7,la Dreta de l'Eixample,32,2075,11,1
2022,2,Eixample,7,la Dreta de l'Eixample,32,2076,17,1
2022,2,Eixample,7,la Dreta de l'Eixample,33,2077,12,1
2022,2,Eixample,7,la Dreta de l'Eixample,34,2078,18,1
2022,2,Eixample,7,la Dreta de l'Eixample,34,2078,..,2
2022,2,Eixample,7,la Dreta de l'Eixample,34,2079,17,1
2022,2,Eixample,7,la Dreta de l'Eixample,34,2079,..,3
2022,2,Eixample,7,la Dreta de l'Eixample,35,2080,23,1
2022,2,Eixample,7,la Dreta de l'Eixample,35,2081,22,1
2022,2,Eixample,7,la Dreta de l'Eixample,35,2081,..,3
2022,2,Eixample,7,la Dreta de l'Eixample,36,2082,14,1
2022,2,Eixample,7,la Dreta de l'Eixample,36,2082,..,3
2022,2,Eixample,7,la Dreta de l'Eixample,36,2083,13,1
2022,2,Eixample,7,la Dreta de l'Eixample,36,2083,..,2
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,20,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,..,3
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,13,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,10,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,10,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,7,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,19,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,12,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,20,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,..,3
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,11,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,..,3
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,9,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,13,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,..,2
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,..,3
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,13,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,10,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,..,3
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,9,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,..,3
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,9,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,11,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,9,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,..,3
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,28,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,..,2
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,..,3
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,10,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,13,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,..,2
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,12,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,17,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,..,3
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,17,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,..,2
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,..,3
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,16,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,15,1
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,..,3
2022,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,20,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,15,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,15,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,10,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,19,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,26,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,15,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,11,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,..,2
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,10,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,..,3
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,17,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,..,2
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,9,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,11,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,10,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,9,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,11,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,11,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,17,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,2
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,..,3
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,15,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,11,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,..,3
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,9,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,17,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,13,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,..,2
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,11,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,8,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,6,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,11,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,..,3
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,13,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,11,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,..,3
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,10,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,..,2
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,20,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,..,3
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,6,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,15,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,..,3
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,10,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,17,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,13,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,10,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,19,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,..,2
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,..,3
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,14,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,15,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,12,1
2022,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,15,1
2022,2,Eixample,10,Sant Antoni,51,2150,11,1
2022,2,Eixample,10,Sant Antoni,51,2150,..,3
2022,2,Eixample,10,Sant Antoni,51,2151,13,1
2022,2,Eixample,10,Sant Antoni,51,2151,..,3
2022,2,Eixample,10,Sant Antoni,51,2152,13,1
2022,2,Eixample,10,Sant Antoni,51,2153,18,1
2022,2,Eixample,10,Sant Antoni,51,2153,..,2
2022,2,Eixample,10,Sant Antoni,51,2154,10,1
2022,2,Eixample,10,Sant Antoni,51,2155,20,1
2022,2,Eixample,10,Sant Antoni,51,2156,21,1
2022,2,Eixample,10,Sant Antoni,51,2157,10,1
2022,2,Eixample,10,Sant Antoni,52,2158,22,1
2022,2,Eixample,10,Sant Antoni,52,2159,12,1
2022,2,Eixample,10,Sant Antoni,52,2160,23,1
2022,2,Eixample,10,Sant Antoni,52,2160,..,2
2022,2,Eixample,10,Sant Antoni,52,2161,8,1
2022,2,Eixample,10,Sant Antoni,52,2162,20,1
2022,2,Eixample,10,Sant Antoni,52,2162,..,3
