Any,Indicador,Nom_Equipament,Valor,Notes_Dades,Notes_Equipament,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Titularitat,Tipus_Us,Tipus_Equipament,Ambit,Latitud,Longitud
2022,Usos_Ordinadors,"Biblioteca Jaume Fuster",28198,,,06,Gràcia,28,"Vallcarca i els Penitents","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.407459888,2.149757498
2022,Usos_Ordinadors,"Biblioteca Vallcarca i els Penitents - M. Antonieta Cot",2542,,,06,Gràcia,28,"Vallcarca i els Penitents","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.420008234,2.139657303
2022,Usos_Ordinadors,"Biblioteca Vila de Gràcia",6736,,,06,Gràcia,31,"la Vila de Gràcia","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.401467067,2.158213802
2022,Usos_Ordinadors,"Biblioteca El Carmel - Juan Marsé",5784,,,07,Horta-Guinardó,37,"el Carmel","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.421104560,2.155286623
2022,Usos_Ordinadors,"Biblioteca Guinardó - Mercè Rodoreda",11348,,,07,Horta-Guinardó,33,"el Baix Guinardó","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.414313258,2.165318095
2022,Usos_Ordinadors,"Biblioteca Horta - Can Mariner",5420,,,07,Horta-Guinardó,43,Horta,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.431105502,2.160733590
2022,Usos_Ordinadors,"Biblioteca Montbau - Albert Pérez Baró",2080,,,07,Horta-Guinardó,40,Montbau,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.429553532,2.142195427
2022,Usos_Ordinadors,"Biblioteca Les Corts - Miquel Llongueras",4221,,,04,"Les Corts",20,"la Maternitat i Sant Ramon","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.377777960,2.121760828
2022,Usos_Ordinadors,"Biblioteca Montserrat Abelló",18030,,"Biblioteca inaugurada el 26 de gener de 2018.",04,"Les Corts",19,"les Corts","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.383722,2.1352722
2022,Usos_Ordinadors,"Biblioteca Canyelles",323,,,08,"Nou Barris",49,Canyelles,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.443773486,2.164322669
2022,Usos_Ordinadors,"Biblioteca Les Roquetes - Rafa Juncadella",5898,,,08,"Nou Barris",50,"les Roquetes","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.445371792,2.177103706
2022,Usos_Ordinadors,"Biblioteca Nou Barris",11696,,,08,"Nou Barris",48,"la Guineueta","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.436813681,2.171212448
2022,Usos_Ordinadors,"Biblioteca Vilapicina i la Torre Llobeta",6478,,,08,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.426885098,2.176452383
2022,Usos_Ordinadors,"Biblioteca Zona Nord",4647,,,08,"Nou Barris",54,"Torre Baró","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.461237425,2.179875786
2022,Usos_Ordinadors,"Biblioteca Bon Pastor",3139,,,09,"Sant Andreu",59,"el Bon Pastor","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.435164144,2.204659876
2022,Usos_Ordinadors,"Biblioteca Ignasi Iglésias - Can Fabra",39729,,,09,"Sant Andreu",60,"Sant Andreu","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.434481450,2.190871493
2022,Usos_Ordinadors,"Biblioteca La Sagrera - Marina Clotet",4667,,,09,"Sant Andreu",61,"la Sagrera","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.425875519,2.193764263
2022,Usos_Ordinadors,"Biblioteca Trinitat Vella - José Barbero",4531,,,09,"Sant Andreu",57,"la Trinitat Vella","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.449283144,2.190748711
2022,Usos_Ordinadors,"Biblioteca Camp de l'Arpa - Caterina Albert",10234,,,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.415766234,2.182280785
2022,Usos_Ordinadors,"Biblioteca El Clot - Josep Benet",8864,,,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.4019532,2.188806
2022,Usos_Ordinadors,"Biblioteca Gabriel García Márquez",6471,,"Biblioteca inaugurada la primavera de 2022 en substitució de la Biblioteca Sant Martí de Provençals, tancada definitivament el desembre de 2021.",10,"Sant Martí",72,"Sant Martí de Provençals","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.417120,2.200328
2022,Usos_Ordinadors,"Biblioteca Poblenou - Manuel Arranz",5882,,,10,"Sant Martí",68,"el Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.401373426,2.204525705
2022,Usos_Ordinadors,"Biblioteca Ramon d'Alòs-Moner",2195,,,10,"Sant Martí",70,"el Besòs i el Maresme","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.416309274,2.211483280
2022,Usos_Ordinadors,"Biblioteca Xavier Benguerel",3256,,,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.392407385,2.197710107
2022,Usos_Ordinadors,"Biblioteca Francesc Candel",6392,,,03,Sants-Montjuïc,13,"la Marina de Port","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.361777512,2.136276613
2022,Usos_Ordinadors,"Biblioteca Poble Sec - Francesc Boix",3354,,,03,Sants-Montjuïc,11,"el Poble Sec","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.373921824,2.164025015
2022,Usos_Ordinadors,"Biblioteca Vapor Vell",13631,,,03,Sants-Montjuïc,18,Sants,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.376897256,2.134733614
2022,Usos_Ordinadors,"Biblioteca Clarà",1160,,,05,"Sarrià-Sant Gervasi",24,"les Tres Torres","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.399909399,2.129455802
2022,Usos_Ordinadors,"Biblioteca Collserola - Josep Miracle",232,,,05,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.415359022,2.102528700
2022,Usos_Ordinadors,"Biblioteca Sant Gervasi - Joan Maragall",7824,,,05,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.4059495,2.136064
2022,Visites,"Biblioteca Barceloneta - La Fraternitat",36427,,,01,"Ciutat Vella",03,"la Barceloneta","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.379201005,2.188854072
2022,Visites,"Biblioteca Francesca Bonnemaison",135968,,,01,"Ciutat Vella",04,"Sant Pere, Santa Caterina i la Ribera","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.386936575,2.175789976
2022,Visites,"Biblioteca Gòtic - Andreu Nin",55849,,,01,"Ciutat Vella",02,"el Barri Gòtic","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.378730324,2.175978504
2022,Visites,"Biblioteca Sant Pau - Santa Creu",109357,,,01,"Ciutat Vella",01,"el Raval","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.381057326,2.169793857
2022,Visites,"Biblioteca Esquerra de l'Eixample - Agustí Centelles",271719,,,02,Eixample,09,"la Nova Esquerra de l'Eixample","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.3864488,2.1527896
2022,Visites,"Biblioteca Fort Pienc",100233,,,02,Eixample,05,"el Fort Pienc","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.395555185,2.182447586
2022,Visites,"Biblioteca Joan Miró",162696,,,02,Eixample,09,"la Nova Esquerra de l'Eixample","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.378816801,2.149230361
2022,Visites,"Biblioteca Sagrada Família - J. M. Ainaud de Lasarte",79479,,,02,Eixample,06,"la Sagrada Família","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.4055771,2.176118
2022,Visites,"Biblioteca Sant Antoni - Joan Oliver",148868,,,02,Eixample,10,"Sant Antoni","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.377384776,2.162778079
2022,Visites,"Biblioteca Sofia Barat",42965,,,02,Eixample,07,"la Dreta de l'Eixample","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.394674294,2.171504480
2022,Visites,"Biblioteca Jaume Fuster",388614,,,06,Gràcia,28,"Vallcarca i els Penitents","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.407459888,2.149757498
2022,Visites,"Biblioteca Vallcarca i els Penitents - M. Antonieta Cot",44559,,,06,Gràcia,28,"Vallcarca i els Penitents","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.420008234,2.139657303
2022,Visites,"Biblioteca Vila de Gràcia",246383,,,06,Gràcia,31,"la Vila de Gràcia","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.401467067,2.158213802
2022,Visites,"Biblioteca El Carmel - Juan Marsé",86868,,,07,Horta-Guinardó,37,"el Carmel","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.421104560,2.155286623
2022,Visites,"Biblioteca Guinardó - Mercè Rodoreda",183962,,,07,Horta-Guinardó,33,"el Baix Guinardó","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.414313258,2.165318095
2022,Visites,"Biblioteca Horta - Can Mariner",94756,,,07,Horta-Guinardó,43,Horta,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.431105502,2.160733590
2022,Visites,"Biblioteca Montbau - Albert Pérez Baró",48582,,,07,Horta-Guinardó,40,Montbau,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.429553532,2.142195427
2022,Visites,"Biblioteca Les Corts - Miquel Llongueras",70867,,,04,"Les Corts",20,"la Maternitat i Sant Ramon","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.377777960,2.121760828
2022,Visites,"Biblioteca Montserrat Abelló",298212,,"Biblioteca inaugurada el 26 de gener de 2018.",04,"Les Corts",19,"les Corts","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.383722,2.1352722
2022,Visites,"Biblioteca Canyelles",13895,,,08,"Nou Barris",49,Canyelles,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.443773486,2.164322669
2022,Visites,"Biblioteca Les Roquetes - Rafa Juncadella",93760,,,08,"Nou Barris",50,"les Roquetes","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.445371792,2.177103706
2022,Visites,"Biblioteca Nou Barris",191288,,,08,"Nou Barris",48,"la Guineueta","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.436813681,2.171212448
2022,Visites,"Biblioteca Vilapicina i la Torre Llobeta",129543,,,08,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.426885098,2.176452383
2022,Visites,"Biblioteca Zona Nord",34522,,,08,"Nou Barris",54,"Torre Baró","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.461237425,2.179875786
2022,Visites,"Biblioteca Bon Pastor",48889,,,09,"Sant Andreu",59,"el Bon Pastor","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.435164144,2.204659876
2022,Visites,"Biblioteca Ignasi Iglésias - Can Fabra",371521,,,09,"Sant Andreu",60,"Sant Andreu","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.434481450,2.190871493
2022,Visites,"Biblioteca La Sagrera - Marina Clotet",56294,,,09,"Sant Andreu",61,"la Sagrera","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.425875519,2.193764263
2022,Visites,"Biblioteca Trinitat Vella - José Barbero",35823,,,09,"Sant Andreu",57,"la Trinitat Vella","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.449283144,2.190748711
2022,Visites,"Biblioteca Camp de l'Arpa - Caterina Albert",136754,,,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.415766234,2.182280785
2022,Visites,"Biblioteca El Clot - Josep Benet",132566,,,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.4019532,2.188806
2022,Visites,"Biblioteca Gabriel García Márquez",157362,,"Biblioteca inaugurada la primavera de 2022 en substitució de la Biblioteca Sant Martí de Provençals, tancada definitivament el desembre de 2021.",10,"Sant Martí",72,"Sant Martí de Provençals","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.417120,2.200328
2022,Visites,"Biblioteca Poblenou - Manuel Arranz",138706,,,10,"Sant Martí",68,"el Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.401373426,2.204525705
2022,Visites,"Biblioteca Ramon d'Alòs-Moner",23855,,,10,"Sant Martí",70,"el Besòs i el Maresme","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.416309274,2.211483280
2022,Visites,"Biblioteca Xavier Benguerel",61798,,,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.392407385,2.197710107
2022,Visites,"Biblioteca Francesc Candel",96925,,,03,Sants-Montjuïc,13,"la Marina de Port","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.361777512,2.136276613
2022,Visites,"Biblioteca Poble Sec - Francesc Boix",49508,,,03,Sants-Montjuïc,11,"el Poble Sec","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.373921824,2.164025015
2022,Visites,"Biblioteca Vapor Vell",172510,,,03,Sants-Montjuïc,18,Sants,"Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.376897256,2.134733614
2022,Visites,"Biblioteca Clarà",54173,,,05,"Sarrià-Sant Gervasi",24,"les Tres Torres","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.399909399,2.129455802
2022,Visites,"Biblioteca Collserola - Josep Miracle",12213,,,05,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.415359022,2.102528700
2022,Visites,"Biblioteca Sant Gervasi - Joan Maragall",164433,,,05,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Ajuntament de Barcelona","Biblioteques de Barcelona","Biblioteques de Barcelona",Lletres,41.4059495,2.136064
