,Name,Street ID,Road Name,Street Number,Neighborhood ID,Neighborhood Name,District ID,District Name,ZipCode,Service Type,geo_epgs_25831_x,geo_epgs_25831_y,Latitude,Longitude
1312,Residència Assistida Francisco Darder,66100,C Cardener,49.0,30,la Salut,6,Gràcia,8024.0,Residence for the elderly,429558.99312007165,4584637.254771021,41.41019796378362,2.1571859522110777
1313,Residència Assistida per a Gent Gran Venero,356100,C Venero,4.0,68,el Poblenou,10,Sant Martí,8005.0,Residence for the elderly,433292.9100522544,4583630.949341473,41.40145301163167,2.201968236517395
1314,Residència Assistida Vil·la Salut,132806,Francesc Alegre,26.0,34,Can Baró,7,Horta-Guinardó,8024.0,Residence for the elderly,430290.5288590065,4585389.413589593,41.417036160656856,2.1658510859830784
1315,Residència Assistida per a Gent Gran Las Violetas,169409,G.V. Corts Catalanes,573.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011.0,Residence for the elderly,429941.0059902254,4581848.410054255,41.38511320563923,2.1620788861295885
1316,Residència Assistida Ama-Lur,350308,C València,281.0,7,la Dreta de l'Eixample,2,Eixample,8009.0,Residence for the elderly,430275.3265171569,4582924.982619131,41.39483858597245,2.165953101871394
1317,Residència Assistida per a Gent Gran Urquinaona II,232902,Pl Urquinaona,1.0,7,la Dreta de l'Eixample,2,Eixample,8010.0,Residence for the elderly,430814.06141293794,4582286.907955143,41.38913817866303,2.172469692755333
1318,Residència Assistida per a Gent Gran Royal Llar,169409,G.V. Corts Catalanes,695.0,5,el Fort Pienc,2,Eixample,8013.0,Residence for the elderly,431290.2566042281,4583169.136445115,41.3971249588017,2.1780647892294223
1319,Residència Assistida per a Gent Gran Virreina,109203,C Encarnació,31.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Residence for the elderly,429725.9305970218,4584166.002400958,41.40596818244124,2.159237845958041
1320,Residència Assistida per a Gent Gran La Vostra Llar Clot,169409,G.V. Corts Catalanes,871.0,65,el Clot,10,Sant Martí,8018.0,Residence for the elderly,432469.8169106664,4584322.438434429,41.40761233943272,2.192045174762668
1321,Residència Assistida per a Gent Gran Ballesol *Almogàvers,11200,C Almogàvers,32.0,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8018.0,Residence for the elderly,431809.9926535239,4582677.011351271,41.39273677491331,2.1843369020168493
1322,Residència Assistida per a Gent Gran Vivaldi,309406,Rda Sant Pere,32.0,7,la Dreta de l'Eixample,2,Eixample,8010.0,Residence for the elderly,431006.499532937,4582333.354541269,41.38957303812844,2.1747659179376098
1323,Residència Assistida per a Gent Gran Emily,299506,C Sant Elies,9.0,26,Sant Gervasi - Galvany,5,Sarrià-Sant Gervasi,8006.0,Residence for the elderly,428553.26108992274,4583688.707810053,41.401566012751786,2.145265798287345
1324,Residència Assistida per a Gent Gran Consejo de Ciento,89004,C Consell de Cent,276.0,7,la Dreta de l'Eixample,2,Eixample,8007.0,Residence for the elderly,430049.3468433557,4582298.968680119,41.38918066594141,2.163322509555724
1325,Residència Assistida Sanitas Consell de Cent,89004,C Consell de Cent,210.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011.0,Residence for the elderly,429600.6512966824,4581858.827881892,41.38517732296674,2.158007378685902
1326,Residència Assistida per a Gent Gran DomusVi  Bonanova,54906,C Calatrava,83.0,24,les Tres Torres,5,Sarrià-Sant Gervasi,8017.0,Residence for the elderly,427041.8797458743,4583817.902227345,41.402593883902334,2.1271712083086065
1327,Residència Assistida per a Gent Gran Nova Convivència 2,169409,G.V. Corts Catalanes,429.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8015.0,Residence for the elderly,429162.9117135687,4581091.444279972,41.37822733900477,2.1528621640736985
1328,Residència Assistida per a Gent Gran Verge de Lourdes I,361600,Vilafranca,22.0,31,la Vila de Gràcia,6,Gràcia,8024.0,Residence for the elderly,429504.1397178791,4584326.781786959,41.40739684259436,2.1565658774905154
1329,Residència Assistida per a Gent Gran Terra Ferma,90502,C Còrsega,540.0,6,la Sagrada Família,2,Eixample,8025.0,Residence for the elderly,430883.9963353507,4584223.942074581,41.40659042757397,2.1730849838809467
1330,Residència Assistida per a Gent Gran Santa Rita *Horta,259308,Bda Plana,16.0,43,Horta,7,Horta-Guinardó,8032.0,Residence for the elderly,429764.5636907043,4586711.290597614,41.42889598421638,2.159404462326453
1331,Residència Assistida per a Gent Gran Marla Diagonal,144601,Av Diagonal,442.0,7,la Dreta de l'Eixample,2,Eixample,8037.0,Residence for the elderly,429825.9348324539,4583173.729099618,41.39703986993965,2.1605492016443377
1332,Residència Assistida per a Gent Gran El Mirador de Font d'en Fargues,139601,C Gallecs,14.0,36,la Font d'en Fargues,7,Horta-Guinardó,8032.0,Residence for the elderly,430462.9879858114,4586350.50625761,41.42570730490342,2.167804027243827
1333,Residència Assistida per a Gent Gran Sant Gervasi Parc,334108,C Teodora Lamadrid,7.0,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022.0,Residence for the elderly,427925.0350858653,4584191.416774134,41.40603763137004,2.137691136444526
1334,Residència Assistida per a Gent Gran Molí - Via Favencia,214605,C Molí,57.0,52,la Prosperitat,8,Nou Barris,8016.0,Residence for the elderly,431603.290489642,4588449.537040961,41.444710404857645,2.1812118820288853
1335,Residència Assistida per a Gent Gran La Verneda,60807,Cantàbria,28.0,73,la Verneda i la Pau,10,Sant Martí,8020.0,Residence for the elderly,433248.6240652911,4585735.002817498,41.42039995079151,2.2012063668465225
1336,Residència Assistida per a Gent Gran Amavir  Diagonal,183603,C Llacuna,120.0,68,el Poblenou,10,Sant Martí,8018.0,Residence for the elderly,432755.1712142821,4583944.430177601,41.40423164983361,2.1955009290998517
1337,Residència Assistida per a Gent Gran Adegius,7906,C Ca l'Alegre de Dalt,72.0,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024.0,Residence for the elderly,429799.6987775702,4584659.134607729,41.41041608639633,2.160063116454555
1338,Residència Assistida per a Gent Gran Bas,74506,Rbla Catalunya,42.0,7,la Dreta de l'Eixample,2,Eixample,8007.0,Residence for the elderly,430188.99546286487,4582410.458621152,41.39019695133848,2.1649798224474552
1339,Residència Assistida per a Gent Gran Jubany,279600,Av República Argentina,236.0,28,Vallcarca i els Penitents,6,Gràcia,8023.0,Residence for the elderly,428128.3349573086,4584911.153799563,41.412538202430106,2.1400376807921053
1340,Residència Assistida per a Gent Gran d'Horta,170703,C Josep Sangenís,75.0,38,la Teixonera,7,Horta-Guinardó,8032.0,Residence for the elderly,428984.9283368336,4586339.279060015,41.42547688445588,2.150118265217899
1341,Residència Assistida San Patricio,169409,G.V. Corts Catalanes,439.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8015.0,Residence for the elderly,429206.1272854792,4581128.929923132,41.37856876268373,2.153374544595036
1342,Residència  Fundació Valldejuli,194406,Pg Maragall,378.0,43,Horta,7,Horta-Guinardó,8031.0,Residence for the elderly,430127.61217175424,4586686.937910074,41.42870831219036,2.1637518880056814
1343,Residència Assistida per a Gent Gran Lesseps,206006,C Maurici Serrahima,12.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Residence for the elderly,429112.99756375153,4584106.410854175,41.40537764930096,2.151912434447951
1344,Residència Assistida per a Gent Gran Mil·lenari,86902,Carrer Nou de la Rambla,47.0,1,el Raval,1,Ciutat Vella,8001.0,Residence for the elderly,430834.5944861564,4580959.957909605,41.377188507462535,2.172866731852628
1345,Residència Assistida per a Gent Gran La Vostra Llar Parc Güell,366002,C Mare de Déu de la Salut,39.0,30,la Salut,6,Gràcia,8024.0,Residence for the elderly,429483.1358335784,4584748.396671563,41.41119232456979,2.1562654752967028
1346,Centre Residencial Santa Rosalia,318305,C Santa Rosalia,79.0,38,la Teixonera,7,Horta-Guinardó,8035.0,Residence for the elderly,428837.2158407832,4586008.129256275,41.42248128699851,2.148389656430901
1347,Residència Assistida per a Gent Gran Ausiàs Marc,28305,C Ausiàs Marc,46.0,7,la Dreta de l'Eixample,2,Eixample,8010.0,Residence for the elderly,431156.0560266093,4582590.80905979,41.39190466659268,2.1765253293495768
1348,Residència Assistida per a Gent Gran Jardín Residencia Pedralbes,232403,C Bisbe Català,14.0,21,Pedralbes,4,Les Corts,8034.0,Residence for the elderly,425959.8534307562,4583032.3026548,41.3954194367738,2.114324015001823
1349,Residència Assistida per a Gent Gran Ballesol *Fabra i Puig,119003,Pg Fabra i Puig,139.0,44,Vilapicina i la Torre Llobeta,8,Nou Barris,8016.0,Residence for the elderly,431496.7978517496,4586832.324773383,41.430135695129934,2.180120501749241
1351,Residència Assistida per a Gent Gran Verdi,356803,C Verdi,151.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Residence for the elderly,429232.727356607,4584315.874836636,41.40727475964867,2.153320231657314
1352,Residència Assistida Resiges,7906,C Ca l'Alegre de Dalt,71.0,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024.0,Residence for the elderly,429790.8518650298,4584651.792677479,41.41034918764639,2.1599581271692903
1353,Residència Assistida per a Gent Gran Josep Miracle,190201,Pl Bonet i Muixí,1.0,18,Sants,3,Sants-Montjuïc,8014.0,Residence for the elderly,427794.2821120486,4580668.273121199,41.37429434731967,2.1365469546269886
1354,Residència Assistida per a Gent Gran Sibelius,173406,Sibelius,1.0,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026.0,Residence for the elderly,431985.4565566712,4584614.526489246,41.410202248116,2.186217847286421
1355,Residència Assistida per a Gent Gran Arcoiris I,325005,C Sicília,402.0,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8025.0,Residence for the elderly,430398.4030544772,4584214.199070011,41.40646077802632,2.167276974840649
1356,Residència Assistida per Gent Gran Claror,145003,C Girona,131.0,7,la Dreta de l'Eixample,2,Eixample,8037.0,Residence for the elderly,430365.4055728532,4583258.039388719,41.39784612102003,2.1669922176306264
1357,Residència Assistida per a Gent Gran  Mediterránea II,176801,C Roger de Llúria,40.0,7,la Dreta de l'Eixample,2,Eixample,8009.0,Residence for the elderly,430652.5029160056,4582613.270737745,41.39206371135131,2.170500126305296
1358,Residència Assistida per a Gent Gran Barcelona - Font Florida,135101,Carrer de la Font Florida,98.0,14,la Font de la Guatlla,3,Sants-Montjuïc,8004.0,Residence for the elderly,428219.31413218135,4579949.500229298,41.3678586381493,2.141714135768519
1359,Residència Assistida per a Gent Gran,294105,C Salses,74.0,43,Horta,7,Horta-Guinardó,8031.0,Residence for the elderly,429554.84258923633,4587366.963165691,41.43478298887754,2.156818311732354
1360,Residència Assistida per a Gent Gran DomusVi Regina,229908,C Mare de Déu del Coll,22.0,30,la Salut,6,Gràcia,8023.0,Residence for the elderly,428927.60327732255,4584520.431778025,41.40909020340271,2.149646001703684
1361,Residència Assistida per a Gent Gran Salus Gràcia,365305,C Mare Déu dels Desemparats,2.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Residence for the elderly,429764.4313313555,4583646.847472038,41.401295708248405,2.1597586623205003
1362,Residència Assistencial per a Gent Gran Bellesguard Park,350909,C Valeta d'Arquer,30.0,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8017.0,Residence for the elderly,426961.0193768639,4584530.247263353,41.40900231501951,2.1261179853056134
1363,Residència Assistida per a Gent Gran Pare Batllori,361009,C Vila i Vilà,39.0,11,el Poble-sec,3,Sants-Montjuïc,8004.0,Residence for the elderly,430713.6057543104,4580514.847230028,41.373169117794994,2.171470877043734
1364,Residència Assistida per a Gent Gran Porta,190100,C Maladeta,30.0,45,Porta,8,Nou Barris,8016.0,Residence for the elderly,431172.28594752366,4587096.853130114,41.43249046162404,2.1762068495985845
1365,Residència Assistida per a Gent Gran Ramon Sala,18505,C Aragó,344.0,7,la Dreta de l'Eixample,2,Eixample,8009.0,Residence for the elderly,430664.6027019583,4583081.373173538,41.39628080097167,2.170591249390616
1366,Residència per a Gent Gran  Alchemika,297001,Carrer de Sant Antoni Maria Claret,360.0,64,el Camp de l'Arpa del Clot,10,Sant Martí,8041.0,Residence for the elderly,431597.48918354406,4585310.670623992,41.41643926479623,2.1814976320594197
1367,Residència Assistida Joan XXIII,217206,Rbla Muntanya,81.0,35,el Guinardó,7,Horta-Guinardó,8041.0,Residence for the elderly,431091.2030145076,4585728.587447488,41.42016003924655,2.175392415496815
1368,Residència Assistida per a Gent Gran Casa de Família,278007,Pg Reina Elisenda Montcada,7.0,23,Sarrià,5,Sarrià-Sant Gervasi,8034.0,Residence for the elderly,426475.51032634126,4583460.418591303,41.3993225957737,2.12043967155645
1369,Residència Assistida per a Gent Gran El Meu Jardí,95007,C Quatre Camins,74.0,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022.0,Residence for the elderly,427471.99335999775,4584779.675941327,41.411295077698654,2.132201011566737
1370,Residència Assistida Els Ametllers,100800,C Diputació,293.0,7,la Dreta de l'Eixample,2,Eixample,8009.0,Residence for the elderly,430533.90806783846,4582617.045676573,41.39208747656267,2.1690812644418203
1371,Residència Assistida Gent Gran,169409,G.V. Corts Catalanes,800.0,5,el Fort Pienc,2,Eixample,8013.0,Residence for the elderly,431716.0663968199,4583512.59918112,41.40025469429003,2.183119272756593
1372,Residència Assistida per a Gent Gran la Nativitat de Nostra Senyora,51500,C Buïgas,23.0,24,les Tres Torres,5,Sarrià-Sant Gervasi,8017.0,Residence for the elderly,427337.1060815552,4582873.7585002165,41.394117118912575,2.1308160427068223
1373,Residència Assistida per a Gent Gran El Mussol,49509,C Bruc,32.0,7,la Dreta de l'Eixample,2,Eixample,8010.0,Residence for the elderly,430942.8391159363,4582507.615828001,41.39113709219098,2.173984681361985
1374,Residència Assistida per a Gent Gran Llull,186703,C Llull,181.0,68,el Poblenou,10,Sant Martí,8005.0,Residence for the elderly,433291.97307118,4583581.396824599,41.40100662755974,2.201962488582835
1375,Residència Assistida per a Gent Gran Mossèn  Vidal i Aunós,226003,C Navarra,12.0,16,la Bordeta,3,Sants-Montjuïc,8014.0,Residence for the elderly,428100.898224237,4580228.980475306,41.37036524890633,2.1402652432644005
1376,Residència Assistida per a Gent Gran DomusVi  La Salut Josep Servat,17400,C Antequera,8.0,30,la Salut,6,Gràcia,8024.0,Residence for the elderly,429530.837309581,4585038.330854765,41.41380783366364,2.15680239520981
1377,Residència Assistida per a Gent Gran La Trobada,171400,C Joan d'Austria,105.0,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8018.0,Residence for the elderly,432097.102794249,4583018.539077174,41.39583710910589,2.187732578611718
1378,Residència Assistida per a Gent Gran Verdaguer,144601,Av Diagonal,382.0,7,la Dreta de l'Eixample,2,Eixample,8037.0,Residence for the elderly,430512.81211205054,4583395.853074766,41.39910011418824,2.1687395819177056
1379,Residència Assistida per a Gent Gran La Pau,102805,Pl Doctor Letamendi,35.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8007.0,Residence for the elderly,429887.1754244408,4582275.888871728,41.38895867435591,2.1613856530017004
1380,Residència Assistida per a Gent Gran Armonía,261707,C Pomaret,6.0,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8017.0,Residence for the elderly,426890.6332074136,4583854.021842419,41.40290545796411,2.1253576218728902
1381,Residència Nova Llar,201308,C Martí Molins,64.0,61,la Sagrera,9,Sant Andreu,8027.0,Residence for the elderly,432161.1135408357,4586151.276543961,41.42405810672632,2.1881470020970544
1382,Residència Assistida per a Gent Gran Icària Residencial,346800,Rbla Poblenou,5.0,68,el Poblenou,10,Sant Martí,8005.0,Residence for the elderly,433562.9245061531,4583239.084216905,41.39794594031082,2.205241182737092
1383,Residència Assistida per a Gent Gran Bon Pastor,700026,C Augusto César Sandino,7.0,59,el Bon Pastor,9,Sant Andreu,8030.0,Residence for the elderly,433370.9864694515,4587795.570763212,41.43896900482416,2.2024433877505136
1384,Residència Assistida per a Gent Gran L'Eixample I,268003,C Provença,245.0,7,la Dreta de l'Eixample,2,Eixample,8008.0,Residence for the elderly,429814.9170073058,4582848.702268043,41.39411150570528,2.1604550870905634
1385,Residència Assistida per a Gent Gran Azahar,31300,C Bailèn,102.0,7,la Dreta de l'Eixample,2,Eixample,8009.0,Residence for the elderly,430664.80268078455,4583174.708263102,41.3971214566383,2.1705829539107606
1386,Residència Assistida per a Gent Gran Urquinaona I,232902,Pl Urquinaona,1.0,7,la Dreta de l'Eixample,2,Eixample,8010.0,Residence for the elderly,430814.06141293794,4582286.907955143,41.38913817866303,2.172469692755333
1387,Residència Assistida per a Gent Gran Les Palmeres,169409,G.V. Corts Catalanes,625.0,7,la Dreta de l'Eixample,2,Eixample,8010.0,Residence for the elderly,430611.725334662,4582504.921786499,41.39108433025622,2.1700248273871896
1388,Residència Assistida per a Gent Gran Sidibel,169409,G.V. Corts Catalanes,540.0,10,Sant Antoni,2,Eixample,8011.0,Residence for the elderly,429748.3719184925,4581581.930614884,41.38269631529148,2.1598060740974003
1389,Residència Assistida per a Gent Gran Luma,169409,G.V. Corts Catalanes,549.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011.0,Residence for the elderly,429777.4016140968,4581688.1515842695,41.38365554663076,2.1601409168318457
1390,Residència Assistida per a Gent Gran Llevant,184402,C Llança,7.0,10,Sant Antoni,2,Eixample,8015.0,Residence for the elderly,429024.2621217356,4580806.9420280205,41.37565270706863,2.151237548434628
1391,Residència Assistida Virgen de Lourdes II,33804,Banyoles,13.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Residence for the elderly,430018.5798474313,4583717.383836768,41.40195316550941,2.162790622693016
1392,Residència Assistencial per a Gent Gran Nuestra Señora de Fátima del Tibidabo,335654,Ctra Vallvidrera Tibidabo,102.0,22,"Vallvidrera, el Tibidabo i les Planes",5,Sarrià-Sant Gervasi,8035.0,Residence for the elderly,426394.59151666897,4586185.577004264,41.423859404863606,2.1191402509542856
1393,Residència Assistida Sanitas Bonaire - Guinardó,12203,C Alt de Pedrell,100.0,36,la Font d'en Fargues,7,Horta-Guinardó,8032.0,Residence for the elderly,430729.2944505673,4586107.448680983,41.42354118341348,2.171018619042755
1394,Residència Assistida Las Acacias,73900,C Castillejos,260.0,6,la Sagrada Família,2,Eixample,8013.0,Residence for the elderly,431324.2740577292,4584227.381130729,41.4066591363902,2.1783516258433213
1395,Residència Assistida per a Gent Gran Casa d'Asil de Sant Andreu de Palomar,4205,C Agustí i Milà,72.0,60,Sant Andreu,9,Sant Andreu,8030.0,Residence for the elderly,432006.58371278446,4587777.160671183,41.43868881488595,2.186114974641781
1396,Residència Assistida per a Gent Gran Sagrada Família 1,289105,C Rosselló,344.0,6,la Sagrada Família,2,Eixample,8025.0,Residence for the elderly,430655.0366408172,4583829.234876988,41.40301571654538,2.1703911695444376
1397,Residència Assistida per a Gent Gran de la Fe,12407,C Sant Pere Més Alt,72.0,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003.0,Residence for the elderly,431287.8388089834,4582281.463104881,41.389129750576345,2.1781365819807603
1398,Residència Assistencial per a Gent Gran Sant Gervasi per a Ancians I,32700,C Balmes,362.0,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8006.0,Residence for the elderly,428273.2357491776,4583976.639942657,41.40413436805254,2.141882031179077
1399,Residència Assistida Catalunya IV,74506,Rbla Catalunya,27.0,7,la Dreta de l'Eixample,2,Eixample,8007.0,Residence for the elderly,430269.5847052577,4582286.545846827,41.38908790037048,2.165957929297186
1400,Residència Assistida Catalunya III,74506,Rbla Catalunya,27.0,7,la Dreta de l'Eixample,2,Eixample,8007.0,Residence for the elderly,430269.5847052577,4582286.545846827,41.38908790037048,2.165957929297186
1401,Residència Assistida Campoamor,58102,C Campoamor,1.0,43,Horta,7,Horta-Guinardó,8031.0,Residence for the elderly,429674.5464766271,4587131.91748053,41.43267652152141,2.158278288688953
1402,Residència Assistida per a Gent Gran Llars Mundet,352507,Pg Vall d'Hebron,171.0,40,Montbau,7,Horta-Guinardó,8035.0,Residence for the elderly,428748.82438690326,4587482.826868194,41.43575541409688,2.147158169831797
1403,Residència Assistida Sanitas Provença,268003,C Provença,514.0,6,la Sagrada Família,2,Eixample,8025.0,Residence for the elderly,431326.45102257386,4584296.037461666,41.407277687446125,2.1783698782701197
1404,Residència Assistida per a Gent Gran Bruc,49509,C Bruc,151.0,7,la Dreta de l'Eixample,2,Eixample,8037.0,Residence for the elderly,430060.5935098652,4583377.556160012,41.39889611300781,2.163332452484901
1405,Residència Assistida per a Gent Gran Poblenou,186703,C Llull,328.0,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,8019.0,Residence for the elderly,433973.6043222952,4584223.924691976,41.40684997850522,2.210046103432714
1406,Residència Assistida per a Gent Gran Caliu,364506,C Vinyals,34.0,35,el Guinardó,7,Horta-Guinardó,8041.0,Residence for the elderly,431063.6462807485,4585735.06237876,41.42021599284078,2.175061948429848
1407,Residència Assistida per a Gent Gran Vallbona,255409,C Pierola,22.0,56,Vallbona,8,Nou Barris,8033.0,Residence for the elderly,431843.3207563905,4590449.187620713,41.46274089501022,2.1838593137065625
1408,Residència Assistida per a Gent Gran Hospital de Sant Miquel,352507,Pg Vall d'Hebron,157.0,40,Montbau,7,Horta-Guinardó,8035.0,Residence for the elderly,428685.61903196585,4587333.156312976,41.43440178763568,2.146419374656116
1409,Residència Assistida per a Gent Gran Sant Josep,352507,Pg Vall d'Hebron,149.0,40,Montbau,7,Horta-Guinardó,8035.0,Residence for the elderly,428685.61903196585,4587333.156312976,41.43440178763568,2.146419374656116
1410,Residència Assistida per a Gent Gran Bonavita,248800,C Pedrell,111.0,36,la Font d'en Fargues,7,Horta-Guinardó,8032.0,Residence for the elderly,430055.40698087343,4586165.887972797,41.42400913616315,2.162948086778992
1411,Residència Assistida per a Gent Gran Passeig de Gràcia,142402,C Gavà,11.0,16,la Bordeta,3,Sants-Montjuïc,8014.0,Residence for the elderly,428194.3192769713,4580410.091726935,41.37200479302202,2.1413607571252777
1412,Residència Assistida per a Gent Gran DomusVi Claret,297001,C Sant Antoni Maria Claret,200.0,6,la Sagrada Família,2,Eixample,8025.0,Residence for the elderly,430886.1972371343,4584598.144426157,41.40996092951971,2.173068576586956
1413,Residència Assistida Marín,349706,C Comte d'Urgell,155.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8036.0,Residence for the elderly,429038.6907041912,4582121.323202909,41.38749215086753,2.151256157619837
1414,Residència Assistida per a Gent Gran Antic de València,17579,Camí Antic de València,5.0,68,el Poblenou,10,Sant Martí,8005.0,Residence for the elderly,433075.2191307366,4583815.008503297,41.40309269126645,2.199343846212032
1415,Residència Assistida per a Gent Gran Hermanitas de los Pobres *Tetuan,335100,Pl Tetuan,45.0,5,el Fort Pienc,2,Eixample,8010.0,Residence for the elderly,431174.7147784188,4582917.632875081,41.394849864288496,2.1767113514108254
1416,Residència Assistida per a Gent Gran Esguard,268003,C Provença,275.0,7,la Dreta de l'Eixample,2,Eixample,8037.0,Residence for the elderly,429992.2972413668,4583051.194329418,41.39595074249803,2.1625532593380887
1417,Residència Assistencial per Gent Gran Sol de Tardor,132806,C Francesc Alegre,24.0,34,Can Baró,7,Horta-Guinardó,8024.0,Residence for the elderly,430307.80669501104,4585371.137771307,41.41687305580626,2.1660599184981923
1418,Residència Assistida per a Gent Gran Marvi Park,191204,C Mallorca,607.0,64,el Camp de l'Arpa del Clot,10,Sant Martí,8026.0,Residence for the elderly,431963.0847349312,4584807.66460161,41.41193988843149,2.18592848110299
1419,Residència Assistida per a Gent Gran Gràcia,326201,C Siracusa,23.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Residence for the elderly,429798.8209948207,4583658.40936641,41.40140284547336,2.1601686891626564
1420,Residència Assistida per a Gent Gran Barceloneta - Bertran Oriola,64207,C Carbonell,4.0,3,la Barceloneta,1,Ciutat Vella,8003.0,Residence for the elderly,432063.0674419532,4581448.748387775,41.3816955673522,2.1875015359667813
1421,Associació Prudenci Miralles per a  Ancians - Residència de gent gran,342900,C Trafalgar,39.0,7,la Dreta de l'Eixample,2,Eixample,8010.0,Residence for the elderly,431204.6615963413,4582384.750080168,41.39005291532745,2.177130070345072
1422,Llar Residència Hermanitas de los Pobres *Sant Salvador,310802,C Sant Salvador,1.0,31,la Vila de Gràcia,6,Gràcia,8012.0,Residence for the elderly,429187.65280770505,4584252.878441504,41.40670340602762,2.152788374469087
1423,Centre Residencial Mas d'Angli,162705,C Institut Químic de Sarrià,43.0,23,Sarrià,5,Sarrià-Sant Gervasi,8017.0,Residence for the elderly,426659.2974091014,4584063.977744782,41.40477536582146,2.1225649126953963
1424,Residència Assistida per a Gent Gran La Mercè,61402,C Canuda,17.0,2,el Barri Gòtic,1,Ciutat Vella,8002.0,Residence for the elderly,430770.3529375219,4581802.153676505,41.3847683867786,2.1720023453488566
1425,Residència Assistida per a Gent Gran Francesc Layret,169409,G.V. Corts Catalanes,475.0,9,la Nova Esquerra de l'Eixample,2,Eixample,8015.0,Residence for the elderly,429381.7865414336,4581300.73628294,41.38013160011939,2.1554550188646195
1426,Residència Assistida per a Gent Gran Via Comfort,169409,G.V. Corts Catalanes,716.0,5,el Fort Pienc,2,Eixample,8013.0,Residence for the elderly,431237.1141461018,4583044.471650416,41.39599759950628,2.1774432963199004
1427,Residència La Immaculada,18505,C Aragó,360.0,7,la Dreta de l'Eixample,2,Eixample,8009.0,Residence for the elderly,430744.0019144256,4583158.969432861,41.39698652710305,2.1715320738151203
1428,Residència Assistida per a Gent Gran  Seribel,31300,C Bailèn,51.0,7,la Dreta de l'Eixample,2,Eixample,8009.0,Residence for the elderly,430925.2612110086,4582876.735223196,41.39446012455402,2.173732347877213
1429,Residència Assistida per a Gent Gran L'Estel III,18505,C Aragó,140.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011.0,Residence for the elderly,429437.358878488,4581885.417588373,41.385402500932365,2.1560514695464548
1430,Residència Assistida Virgen de las Nieves,223606,C Muntaner,63.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011.0,Residence for the elderly,429697.5023193656,4582030.244229293,41.38672968161117,2.159145728480448
1431,Hotel Residència Ficus,191204,Mallorca,163.0,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8036.0,Residence for the elderly,429382.5303377186,4582236.844147683,41.38856286621482,2.1553548089632573
1432,Residència Assistida per a Gent Gran Casa meva,362205,C Vilana,10.0,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022.0,Residence for the elderly,427171.99641756486,4584114.610361811,41.40527800101117,2.1286919768019
1433,Residència Assistida Dolça Llar,113007,C Escoles Pies,100.0,24,les Tres Torres,5,Sarrià-Sant Gervasi,8017.0,Residence for the elderly,427180.077399152,4583836.889071959,41.40277741914783,2.128822057534149
1434,Residència Assistida Nostra Senyora  del Pilar,302000,Pg Sant Gervasi,27.0,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022.0,Residence for the elderly,427675.92143002193,4584543.981283067,41.4091906545704,2.1346689184055503
1435,Residència Assistencial per a Gent Gran Roses de Sant Joan,305100,Pg Sant Joan,78.0,7,la Dreta de l'Eixample,2,Eixample,8009.0,Residence for the elderly,430846.0209144074,4583201.15904219,41.39737529509832,2.172747525247787
1436,Residència Assistida per a Gent Gran l'Arboç,247659,Pau Claris,112.0,7,la Dreta de l'Eixample,2,Eixample,8009.0,Residence for the elderly,430478.59860909765,4582599.075840527,41.39192084907219,2.1684218098191037
1437,Residència Assistida per a Gent Gran Santa Rita,101609,C Doctor Dou,12.0,1,el Raval,1,Ciutat Vella,8001.0,Residence for the elderly,430491.49169172544,4581592.5466648815,41.38285647629479,2.16869150202581
1438,Residència Assistida Clara,317903,Santa Otília,13.0,36,la Font d'en Fargues,7,Horta-Guinardó,8032.0,Residence for the elderly,429839.68310260365,4586034.33621023,41.42280549076879,2.1603819710819536
